epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,69915.1,0.12884,0.12318,0.76974,0.98405,0.99487,0.99303,0.99157,0.12504,0.10523,0.75959,0.00071884,0.00071884,0.00071884
144,70397.4,0.12944,0.12371,0.76978,0.98398,0.99496,0.99308,0.99162,0.12492,0.10511,0.75957,0.00071686,0.00071686,0.00071686
145,70880.9,0.12889,0.12383,0.77055,0.98395,0.99496,0.99307,0.99163,0.1248,0.1051,0.75953,0.00071488,0.00071488,0.00071488
146,71350,0.12791,0.12135,0.76928,0.98399,0.99499,0.99311,0.99163,0.12475,0.10505,0.7595,0.0007129,0.0007129,0.0007129
147,71846.5,0.12724,0.12161,0.76931,0.98397,0.99502,0.99311,0.99162,0.1247,0.10503,0.75948,0.00071092,0.00071092,0.00071092
148,72332.5,0.1292,0.12305,0.77075,0.98394,0.99504,0.99311,0.99166,0.12463,0.10498,0.75945,0.00070894,0.00070894,0.00070894
149,72813.1,0.12798,0.12216,0.7702,0.98395,0.99501,0.99313,0.99169,0.12459,0.10505,0.75943,0.00070696,0.00070696,0.00070696
150,73296.5,0.12585,0.11973,0.76894,0.98388,0.99508,0.99314,0.99172,0.12455,0.10503,0.75941,0.00070498,0.00070498,0.00070498
151,73821.4,0.127,0.12351,0.7698,0.98395,0.99495,0.99315,0.99171,0.12451,0.10492,0.7594,0.000703,0.000703,0.000703
152,74354.3,0.1265,0.12205,0.76919,0.98394,0.99494,0.99316,0.99173,0.12443,0.10486,0.7594,0.00070102,0.00070102,0.00070102
153,74891.7,0.12677,0.12074,0.76972,0.98402,0.99498,0.99318,0.99174,0.1244,0.10477,0.75938,0.00069904,0.00069904,0.00069904
154,75385.7,0.12544,0.11933,0.76952,0.98391,0.99505,0.99317,0.99174,0.12434,0.10476,0.75935,0.00069706,0.00069706,0.00069706
155,75859,0.12497,0.11904,0.76875,0.984,0.99506,0.99321,0.99176,0.12427,0.10466,0.75933,0.00069508,0.00069508,0.00069508
156,76331.2,0.12548,0.11993,0.76913,0.984,0.99505,0.9932,0.99178,0.12424,0.10454,0.7593,0.0006931,0.0006931,0.0006931
157,76798.2,0.1248,0.11962,0.76856,0.98419,0.99489,0.99321,0.99179,0.12422,0.10458,0.75929,0.00069112,0.00069112,0.00069112
158,77271.2,0.127,0.12,0.76918,0.9841,0.99498,0.99321,0.99182,0.12415,0.10453,0.75927,0.00068914,0.00068914,0.00068914
159,77761.5,0.1233,0.11694,0.76869,0.98421,0.99492,0.99322,0.99181,0.1241,0.10448,0.75926,0.00068716,0.00068716,0.00068716
160,78229.3,0.12332,0.11672,0.76823,0.98431,0.99471,0.99323,0.99186,0.12405,0.10445,0.75926,0.00068518,0.00068518,0.00068518
161,78699.6,0.12447,0.11845,0.76919,0.98437,0.99457,0.99325,0.99189,0.12403,0.1044,0.75925,0.0006832,0.0006832,0.0006832
162,79180.7,0.12265,0.11641,0.76836,0.98433,0.99466,0.99325,0.9919,0.12399,0.10436,0.75925,0.00068122,0.00068122,0.00068122
163,79647.4,0.12237,0.11622,0.76857,0.98437,0.99473,0.99325,0.99192,0.12396,0.10431,0.75923,0.00067924,0.00067924,0.00067924
164,80110.8,0.12373,0.11824,0.76967,0.98435,0.99483,0.99327,0.99192,0.12394,0.10426,0.75923,0.00067726,0.00067726,0.00067726
165,80572.5,0.12366,0.11798,0.76825,0.98433,0.9948,0.99328,0.99194,0.12391,0.10419,0.75922,0.00067528,0.00067528,0.00067528
166,81037.7,0.1223,0.11639,0.76896,0.98434,0.99477,0.99328,0.99193,0.1239,0.10411,0.75921,0.0006733,0.0006733,0.0006733
167,81499.4,0.12241,0.11717,0.76834,0.98418,0.99494,0.9933,0.99196,0.12387,0.10413,0.75919,0.00067132,0.00067132,0.00067132
168,81963.8,0.12227,0.11618,0.76839,0.9842,0.99493,0.9933,0.99197,0.12389,0.10413,0.75919,0.00066934,0.00066934,0.00066934
169,82426.2,0.12186,0.11585,0.76881,0.98409,0.99501,0.99332,0.992,0.12394,0.10408,0.75918,0.00066736,0.00066736,0.00066736
170,82889.8,0.12143,0.1156,0.76856,0.98413,0.99499,0.9933,0.99198,0.12394,0.10419,0.75918,0.00066538,0.00066538,0.00066538
171,83358.9,0.12126,0.1158,0.76854,0.98411,0.99499,0.99333,0.99201,0.12393,0.1043,0.75917,0.0006634,0.0006634,0.0006634
172,83839.8,0.12015,0.11422,0.76887,0.98445,0.99472,0.99333,0.99203,0.12387,0.10419,0.75916,0.00066142,0.00066142,0.00066142
173,84317.8,0.12024,0.11379,0.76808,0.98455,0.99463,0.99332,0.99202,0.12384,0.10422,0.75915,0.00065944,0.00065944,0.00065944
174,84798.7,0.12255,0.11557,0.76957,0.98457,0.99463,0.99333,0.99205,0.12383,0.10421,0.75913,0.00065746,0.00065746,0.00065746
175,85268.4,0.1209,0.11256,0.76841,0.98452,0.99471,0.99334,0.99205,0.12382,0.10409,0.75912,0.00065548,0.00065548,0.00065548
176,85734.2,0.12041,0.11306,0.768,0.98454,0.99472,0.99336,0.99211,0.12378,0.10404,0.75911,0.0006535,0.0006535,0.0006535
